timestamp,enc1,enc2,enc3
1011089492923370,0,0,0
1011089493943630,0,0,0
1011089494963390,0,0,0
1011089495983510,0,0,0
1011089497003410,0,0,0
1011089498023130,0,0,0
1011089499043310,0,0,0
1011089500063490,0,0,0
1011089501083350,0,0,0
1011089502103170,0,0,0
1011089503123370,0,0,0
1011089504143170,0,0,0
1011089505162930,0,0,0
1011089506183550,0,0,0
1011089507202070,0,0,0
1011089508221310,0,0,0
1011089509239710,0,0,0
1011089510259050,0,0,0
1011089511277390,0,0,0
1011089512297490,0,0,0
1011089513317410,0,0,0
1011089514338290,0,0,0
1011089515358050,0,0,0
1011089516378230,0,0,0
1011089517447750,0,0,0
1011089518467490,0,0,0
1011089519487150,0,0,0
1011089520507350,0,0,0
1011089521527150,0,0,0
1011089522547250,0,0,0
1011089523567390,0,0,0
1011089524587210,0,0,0
1011089525607050,0,0,0
1011089526628590,0,0,0
1011089527647630,0,0,0
1011089528667410,0,0,0
1011089529687370,0,0,0
1011089530707130,0,0,0
1011089531727370,0,0,0
1011089532747170,0,0,0
1011089533766930,0,0,0
1011089534787130,0,0,0
1011089535807010,0,0,0
1011089536827210,0,0,0
1011089537846990,0,0,0
1011089538867090,0,0,0
1011089539886850,0,0,0
1011089540907070,0,0,0
1011089541926970,0,0,0
1011089542946790,0,0,0
1011089543966990,0,0,0
1011089544986870,0,0,0
1011089546006630,0,0,0
1011089547028250,0,0,0
1011089548047250,0,0,0
1011089549066990,0,0,0
1011089550086850,0,0,0
1011089551106650,0,0,0
1011089552126850,0,0,0
1011089553146710,0,0,0
1011089554166590,0,0,0
1011089555186850,0,0,0
1011089556206530,0,0,0
1011089557225870,0,0,0
1011089558244750,0,0,0
1011089559263590,0,0,0
1011089560283370,0,0,0
1011089561303530,0,0,0
1011089562324110,0,0,0
1011089563344150,0,0,0
1011089564363950,0,0,0
1011089565384010,0,0,0
1011089566404250,0,0,0
1011089567425530,0,0,0
1011089568444130,0,0,0
1011089569463910,0,0,0
1011089570484150,0,0,0
1011089571504050,0,0,0
1011089572523870,0,0,0
1011089573544130,0,0,0
1011089574563970,0,0,0
1011089575583790,0,0,0
1011089576603990,0,0,0
1011089577623870,0,0,0
1011089578643630,0,0,0
1011089579663810,0,0,0
1011089580683990,0,0,0
1011089581703870,0,0,0
1011089582723630,0,0,0
1011089583743870,0,0,0
1011089584763670,0,0,0
1011089585783870,0,0,0
1011089586803810,0,0,0
1011089587825010,0,0,0
1011089588844050,0,0,0
1011089589863810,0,0,0
1011089590883690,0,0,0
1011089591903570,0,0,0
1011089592923870,0,0,0
1011089593943630,0,0,0
1011089594963470,0,0,0
1011089595983650,0,0,0
1011089597003410,0,0,0
1011089598023550,0,0,0
1011089599043490,0,0,0
1011089600063270,0,0,0
1011089601083470,0,0,0
1011089602103130,0,0,0
1011089603123350,0,0,0
1011089604143570,0,0,0
1011089605163470,0,0,0
1011089606183290,0,0,0
1011089607203110,0,0,0
1011089608223830,0,0,0
1011089609241470,0,0,0
1011089610260230,0,0,0
1011089611278750,0,0,0
1011089612298870,0,0,0
1011089613319450,0,0,0
1011089614339630,0,0,0
1011089615359450,0,0,0
1011089616379670,0,0,0
1011089617443630,0,0,0
1011089618463870,0,0,0
1011089619483850,0,0,0
1011089620504150,0,0,0
1011089621523930,0,0,0
1011089622543770,0,0,0
1011089623563550,0,0,0
1011089624583790,0,0,0
1011089625603990,0,0,0
1011089626623870,0,0,0
1011089627643630,0,0,0
1011089628665250,0,0,0
1011089629684250,0,0,0
1011089630703510,0,0,0
1011089631723630,0,0,0
1011089632743870,0,0,0
1011089633763670,0,0,0
1011089634783410,0,0,0
1011089635803650,0,0,0
1011089636823510,0,0,0
1011089637843710,0,0,0
1011089638863430,0,0,0
1011089639883590,0,0,0
1011089640903350,0,0,0
1011089641923570,0,0,0
1011089642943470,0,0,0
1011089643963250,0,0,0
1011089644983470,0,0,0
1011089646003350,0,0,0
1011089647023570,0,0,0
1011089648043490,0,0,0
1011089649064710,0,0,0
1011089650083330,0,0,0
1011089651103150,0,0,0
1011089652123350,0,0,0
1011089653143150,0,0,0
1011089654163250,0,0,0
1011089655183090,0,0,0
1011089656203210,0,0,0
1011089657222490,0,0,0
1011089658241270,0,0,0
1011089659260170,0,0,0
1011089660278570,0,0,0
1011089661298750,0,0,0
1011089662319630,0,0,0
1011089663339510,0,0,0
1011089664359370,0,0,0
1011089665379490,0,0,0
1011089666399150,0,0,0
1011089667419350,0,0,0
1011089668439150,0,0,0
1011089669460690,0,0,0
1011089670479250,0,0,0
1011089671499470,0,0,0
1011089672519410,0,0,0
1011089673539130,0,0,0
1011089674559310,0,0,0
1011089675579150,0,0,0
1011089676599010,0,0,0
1011089677619130,0,0,0
1011089678639370,0,0,0
1011089679659170,0,0,0
1011089680678930,0,0,0
1011089681699130,0,0,0
1011089682719010,0,0,0
1011089683739210,0,0,0
1011089684758990,0,0,0
1011089685779090,0,0,0
1011089686798850,0,0,0
1011089687819070,0,0,0
1011089688838970,0,0,0
1011089689860590,0,0,0
1011089690879170,0,0,0
1011089691898910,0,0,0
1011089692918630,0,0,0
1011089693937750,0,0,0
1011089694957590,0,0,0
1011089695977850,0,0,0
1011089696997710,0,0,0
1011089698017430,0,0,0
1011089699037670,0,0,0
1011089700057510,0,0,0
1011089701077370,0,0,0
1011089702097630,0,0,0
1011089703117390,0,0,0
1011089704137510,0,0,0
1011089705157410,0,0,0
1011089706177550,0,0,0
1011089707197330,0,0,0
1011089708216610,0,0,0
1011089709235590,0,0,0
1011089710255770,0,0,0
1011089711278450,0,0,0
1011089712297590,0,0,0
1011089713318710,0,0,0
1011089714338470,0,0,0
1011089715358650,0,0,0
1011089716378530,0,0,0
1011089717448030,0,0,0
1011089718467730,0,0,0
1011089719487650,0,0,0
1011089720507430,0,0,0
1011089721527770,0,0,0
1011089722547650,0,0,0
1011089723567450,0,0,0
1011089724587510,0,0,0
1011089725607410,0,0,0
1011089726627550,0,0,0
1011089727647290,0,0,0
1011089728667450,0,0,0
1011089729687370,0,0,0
1011089730709070,0,0,0
1011089731728110,0,0,0
1011089732747350,0,0,0
1011089733767250,0,0,0
1011089734787390,0,0,0
1011089735807210,0,0,0
1011089736827350,0,0,0
1011089737847130,0,0,0
1011089738867310,0,0,0
1011089739887150,0,0,0
1011089740907350,0,0,0
1011089741927130,0,0,0
1011089742947370,0,0,0
1011089743967170,0,0,0
1011089744986910,0,0,0
1011089746007150,0,0,0
1011089747027010,0,0,0
1011089748047210,0,0,0
1011089749066930,0,0,0
1011089750087090,0,0,0
1011089751108290,0,0,0
1011089752126930,0,0,0
1011089753147130,0,0,0
1011089754166970,0,0,0
1011089755186850,0,0,0
1011089756206530,0,0,0
1011089757224890,0,0,0
1011089758243770,0,0,0
1011089759262610,0,0,0
1011089760282390,0,0,0
1011089761302570,0,0,0
1011089762323350,0,0,0
1011089763343210,0,0,0
1011089764362930,0,0,0
1011089765383170,0,0,0
1011089766403070,0,0,0
1011089767423370,0,0,0
1011089768443130,0,0,0
1011089769462890,0,0,0
1011089770483010,0,0,0
1011089771504690,0,0,0
1011089772523250,0,0,0
1011089773543070,0,0,0
1011089774562910,0,0,0
1011089775583150,0,0,0
1011089776603050,0,0,0
1011089777622870,0,0,0
1011089778642770,0,0,0
1011089779662970,0,0,0
1011089780682790,0,0,0
1011089781702990,0,0,0
1011089782722890,0,0,0
1011089783742630,0,0,0
1011089784762810,0,0,0
1011089785782650,0,0,0
1011089786802950,0,0,0
1011089787822630,0,0,0
1011089788842870,0,0,0
1011089789862670,0,0,0
1011089790882430,0,0,0
1011089791904070,0,0,0
1011089792923050,0,0,0
1011089793942910,0,0,0
1011089794962630,0,0,0
1011089795982550,0,0,0
1011089797002610,0,0,0
1011089798022390,0,0,0
1011089799042650,0,0,0
1011089800062450,0,0,0
1011089801082510,0,0,0
1011089802102410,0,0,0
1011089803122130,0,0,0
1011089804141250,0,0,0
1011089805161090,0,0,0
1011089806181350,0,0,0
1011089807201130,0,0,0
1011089808220430,0,0,0
1011089809239130,0,0,0
1011089810257970,0,0,0
1011089811276890,0,0,0
1011089812298090,0,0,0
1011089813316670,0,0,0
1011089814337510,0,0,0
1011089815357430,0,0,0
1011089816377150,0,0,0
1011089817446990,0,0,0
1011089818466930,0,0,0
1011089819486770,0,0,0
1011089820506570,0,0,0
1011089821526450,0,0,0
1011089822546630,0,0,0
1011089823566430,0,0,0
1011089824586670,0,0,0
1011089825606510,0,0,0
1011089826626350,0,0,0
1011089827646250,0,0,0
1011089828666390,0,0,0
1011089829686210,0,0,0
1011089830706350,0,0,0
1011089831726130,0,0,0
1011089832747750,0,0,0
1011089833766770,0,0,0
1011089834786570,0,0,0
1011089835806490,0,0,0
1011089836826350,0,0,0
1011089837846150,0,0,0
1011089838866250,0,0,0
1011089839886050,0,0,0
1011089840906230,0,0,0
1011089841925990,0,0,0
1011089842946170,0,0,0
1011089843966130,0,0,0
1011089844985930,0,0,0
1011089846006110,0,0,0
1011089847025970,0,0,0
1011089848045750,0,0,0
1011089849065970,0,0,0
1011089850086210,0,0,0
1011089851106070,0,0,0
1011089852125990,0,0,0
1011089853147210,0,0,0
1011089854165850,0,0,0
1011089855186130,0,0,0
1011089856205950,0,0,0
1011089857224810,0,0,0
1011089858243610,0,0,0
1011089859262350,0,0,0
1011089860281150,0,0,0
1011089861301310,0,0,0
1011089862322130,0,0,0
1011089863342370,0,0,0
1011089864362270,0,0,0
1011089865382070,0,0,0
1011089866402270,0,0,0
1011089867422070,0,0,0
1011089868441910,0,0,0
1011089869462150,0,0,0
1011089870482050,0,0,0
1011089871501870,0,0,0
1011089872522110,0,0,0
1011089873543410,0,0,0
1011089874561950,0,0,0
1011089875581710,0,0,0
1011089876601910,0,0,0
1011089877621630,0,0,0
1011089878641810,0,0,0
1011089879661990,0,0,0
1011089880681850,0,0,0
1011089881701670,0,0,0
1011089882721870,0,0,0
1011089883741670,0,0,0
1011089884761430,0,0,0
1011089885780610,0,0,0
1011089886800470,0,0,0
1011089887820650,0,0,0
1011089888840490,0,0,0
1011089889860370,0,0,0
1011089890880590,0,0,0
1011089891900490,0,0,0
1011089892920310,0,0,0
1011089893941870,0,0,0
1011089894960870,0,0,0
1011089895980030,0,0,0
1011089897000410,0,0,0
1011089898020270,0,0,0
1011089899040450,0,0,0
1011089900060210,0,0,0
1011089901080050,0,0,0
1011089902100150,0,0,0
1011089903120290,0,0,0
1011089904140170,0,0,0
1011089905160090,0,0,0
1011089906180130,0,0,0
1011089907200010,0,0,0
1011089908219230,0,0,0
1011089909238150,0,0,0
1011089910256990,0,0,0
1011089911275790,0,0,0
1011089912295450,0,0,0
1011089913315670,0,0,0
1011089914337590,0,0,0
1011089915356210,0,0,0
1011089916376350,0,0,0
1011089917445790,0,0,0
1011089918465670,0,0,0
1011089919485510,0,0,0
1011089920505350,0,0,0
1011089921525650,0,0,0
1011089922545450,0,0,0
1011089923565210,0,0,0
1011089924585350,0,0,0
1011089925605130,0,0,0
1011089926625310,0,0,0
1011089927645490,0,0,0
1011089928665370,0,0,0
1011089929685130,0,0,0
1011089930705370,0,0,0
1011089931725170,0,0,0
1011089932745370,0,0,0
1011089933765310,0,0,0
1011089934786510,0,0,0
1011089935805510,0,0,0
1011089936825250,0,0,0
1011089937845170,0,0,0
1011089938865010,0,0,0
1011089939885210,0,0,0
1011089940904970,0,0,0
1011089941925250,0,0,0
1011089942945010,0,0,0
1011089943965250,0,0,0
1011089944985090,0,0,0
1011089946005010,0,0,0
1011089947024830,0,0,0
1011089948044930,0,0,0
1011089949065170,0,0,0
1011089950085070,0,0,0
1011089951104910,0,0,0
1011089952124770,0,0,0
1011089953144950,0,0,0
1011089954164850,0,0,0
1011089955186150,0,0,0
1011089956204770,0,0,0
1011089957224110,0,0,0
1011089958242550,0,0,0
1011089959261330,0,0,0
1011089960280090,0,0,0
1011089961300310,0,0,0
1011089962320990,0,0,0
1011089963341170,0,0,0
1011089964361070,0,0,0
1011089965380850,0,0,0
1011089966401210,0,0,0
1011089967420970,0,0,0
1011089968441150,0,0,0
1011089969461030,0,0,0
1011089970480890,0,0,0
1011089971501070,0,0,0
1011089972520950,0,0,0
1011089973540610,0,0,0
1011089974560930,0,0,0
1011089975582090,0,0,0
1011089976600750,0,0,0
1011089977620930,0,0,0
1011089978640770,0,0,0
1011089979660950,0,0,0
1011089980680710,0,0,0
1011089981700850,0,0,0
1011089982720630,0,0,0
1011089983740810,0,0,0
1011089984760650,0,0,0
1011089985780850,0,0,0
1011089986800630,0,0,0
1011089987820390,0,0,0
1011089988840510,0,0,0
1011089989860750,0,0,0
1011089990880550,0,0,0
1011089991900290,0,0,0
1011089992920450,0,0,0
1011089993940670,0,0,0
1011089994960630,0,0,0
1011089995981870,0,0,0
1011089997000890,0,0,0
1011089998020630,0,0,0
1011089999040470,0,0,0
1011090000060350,0,0,0
1011090001080410,0,0,0
1011090002100130,0,0,0
1011090003120450,0,0,0
1011090004140110,0,0,0
1011090005160370,0,0,0
1011090006180130,0,0,0
1011090007200490,0,0,0
1011090008219230,0,0,0
1011090009238010,0,0,0
1011090010256710,0,0,0
1011090011275630,0,0,0
1011090012295750,0,0,0
1011090013315830,0,0,0
1011090014336270,0,0,0
1011090015356510,0,0,0
1011090016377850,0,0,0
1011090017446110,0,0,0
1011090018465990,0,0,0
1011090019485810,0,0,0
1011090020505610,0,0,0
1011090021525470,0,0,0
1011090022545650,0,0,0
1011090023565490,0,0,0
1011090024585750,0,0,0
1011090025605590,0,0,0
1011090026625490,0,0,0
1011090027645310,0,0,0
1011090028665430,0,0,0
1011090029685670,0,0,0
1011090030705510,0,0,0
1011090031725370,0,0,0
1011090032745630,0,0,0
1011090033765390,0,0,0
1011090034785210,0,0,0
1011090035805410,0,0,0
1011090036826570,0,0,0
1011090037845550,0,0,0
1011090038865370,0,0,0
1011090039885350,0,0,0
1011090040905170,0,0,0
1011090041925370,0,0,0
1011090042945170,0,0,0
1011090043964930,0,0,0
1011090044985130,0,0,0
1011090046005010,0,0,0
1011090047025210,0,0,0
1011090048044990,0,0,0
1011090049065090,0,0,0
1011090050084850,0,0,0
1011090051105070,0,0,0
1011090052124970,0,0,0
1011090053145150,0,0,0
1011090054165030,0,0,0
1011090055184910,0,0,0
1011090056204830,0,0,0
1011090057225550,0,0,0
1011090058248230,0,0,0
1011090059267490,0,0,0
1011090060287750,0,0,0
1011090061307610,0,0,0
1011090062328270,0,0,0
1011090063348470,0,0,0
1011090064368390,0,0,0
1011090065388130,0,0,0
1011090066408370,0,0,0
1011090067428170,0,0,0
1011090068448470,0,0,0
1011090069468290,0,0,0
1011090070488090,0,0,0
1011090071508350,0,0,0
1011090072528130,0,0,0
1011090073548310,0,0,0
1011090074568150,0,0,0
1011090075588350,0,0,0
1011090076608130,0,0,0
1011090077629810,0,0,0
1011090078648430,0,0,0
1011090079668250,0,0,0
1011090080688050,0,0,0
1011090081708230,0,0,0
1011090082727990,0,0,0
1011090083748170,0,0,0
1011090084768130,0,0,0
1011090085787930,0,0,0
1011090086808110,0,0,0
1011090087827970,0,0,0
1011090088847750,0,0,0
1011090089867970,0,0,0
1011090090887850,0,0,0
1011090091908070,0,0,0
1011090092927990,0,0,0
1011090093947770,0,0,0
1011090094967970,0,0,0
1011090095987630,0,0,0
1011090097007850,0,0,0
1011090098029090,0,0,0
1011090099047670,0,0,0
1011090100067770,0,0,0
1011090101087570,0,0,0
1011090102107770,0,0,0
1011090103127570,0,0,0
1011090104147790,0,0,0
1011090105167610,0,0,0
1011090106187390,0,0,0
1011090107206730,0,0,0
1011090108225570,0,0,0
1011090109244490,0,0,0
1011090110263170,0,0,0
1011090111282910,0,0,0
1011090112303170,0,0,0
1011090113323870,0,0,0
1011090114343750,0,0,0
1011090115363890,0,0,0
1011090116383710,0,0,0
1011090117447690,0,0,0
1011090118468450,0,0,0
1011090119487150,0,0,0
1011090120506950,0,0,0
1011090121526850,0,0,0
1011090122546910,0,0,0
1011090123566630,0,0,0
1011090124586810,0,0,0
1011090125606650,0,0,0
1011090126626850,0,0,0
1011090127646670,0,0,0
1011090128666870,0,0,0
1011090129686770,0,0,0
1011090130706570,0,0,0
1011090131726770,0,0,0
1011090132746570,0,0,0
1011090133766910,0,0,0
1011090134786630,0,0,0
1011090135806810,0,0,0
1011090136826650,0,0,0
1011090137846510,0,0,0
1011090138868070,0,0,0
1011090139886710,0,0,0
1011090140906510,0,0,0
1011090141926410,0,0,0
1011090142946550,0,0,0
1011090143966290,0,0,0
1011090144986450,0,0,0
1011090146006370,0,0,0
1011090147026630,0,0,0
1011090148046430,0,0,0
1011090149066270,0,0,0
1011090150086470,0,0,0
1011090151106290,0,0,0
1011090152126490,0,0,0
1011090153146370,0,0,0
1011090154166130,0,0,0
1011090155186290,0,0,0
1011090156206010,0,0,0
1011090157225310,0,0,0
1011090158244210,0,0,0
1011090159264570,0,0,0
1011090160283090,0,0,0
1011090161302750,0,0,0
1011090162323890,0,0,0
1011090163343750,0,0,0
1011090164363590,0,0,0
1011090165383850,0,0,0
1011090166403710,0,0,0
1011090167423430,0,0,0
1011090168443670,0,0,0
1011090169463510,0,0,0
1011090170483370,0,0,0
1011090171503630,0,0,0
1011090172523390,0,0,0
1011090173543510,0,0,0
1011090174563410,0,0,0
1011090175583550,0,0,0
1011090176603290,0,0,0
1011090177623450,0,0,0
1011090178643370,0,0,0
1011090179665070,0,0,0
1011090180683710,0,0,0
1011090181703590,0,0,0
1011090182723490,0,0,0
1011090183743270,0,0,0
1011090184763530,0,0,0
1011090185783390,0,0,0
1011090186803150,0,0,0
1011090187823290,0,0,0
1011090188843170,0,0,0
1011090189863430,0,0,0
1011090190883130,0,0,0
1011090191903370,0,0,0
1011090192923170,0,0,0
1011090193942910,0,0,0
1011090194963150,0,0,0
1011090195983010,0,0,0
1011090197003210,0,0,0
1011090198022930,0,0,0
1011090199043090,0,0,0
1011090200064290,0,0,0
1011090201082930,0,0,0
1011090202103130,0,0,0
1011090203122970,0,0,0
1011090204142850,0,0,0
1011090205162910,0,0,0
1011090206183050,0,0,0
1011090207202850,0,0,0
1011090208222210,0,0,0
1011090209241050,0,0,0
1011090210259410,0,0,0
1011090211278230,0,0,0
1011090212298390,0,0,0
1011090213319290,0,0,0
1011090214339170,0,0,0
1011090215359070,0,0,0
1011090216379370,0,0,0
1011090217443270,0,0,0
1011090218463910,0,0,0
1011090219483330,0,0,0
1011090220504910,0,0,0
1011090221523450,0,0,0
1011090222543210,0,0,0
1011090223563410,0,0,0
1011090224583130,0,0,0
1011090225603310,0,0,0
1011090226623490,0,0,0
1011090227643350,0,0,0
1011090228663170,0,0,0
1011090229683370,0,0,0
1011090230703170,0,0,0
1011090231722930,0,0,0
1011090232742110,0,0,0
1011090233761970,0,0,0
1011090234782150,0,0,0
1011090235801990,0,0,0
1011090236821870,0,0,0
1011090237842090,0,0,0
1011090238861990,0,0,0
1011090239881810,0,0,0
1011090240903370,0,0,0
1011090241921990,0,0,0
1011090242941850,0,0,0
1011090243961650,0,0,0
1011090244981750,0,0,0
1011090246001890,0,0,0
1011090247021710,0,0,0
1011090248041550,0,0,0
1011090249061650,0,0,0
1011090250081790,0,0,0
1011090251101670,0,0,0
1011090252121590,0,0,0
1011090253141630,0,0,0
1011090254161390,0,0,0
1011090255181510,0,0,0
1011090256201310,0,0,0
1011090257220650,0,0,0
1011090258239470,0,0,0
1011090259258230,0,0,0
1011090260277150,0,0,0
1011090261298290,0,0,0
1011090262316830,0,0,0
1011090263337910,0,0,0
1011090264357630,0,0,0
1011090265377810,0,0,0
1011090266397650,0,0,0
1011090267417850,0,0,0
1011090268437630,0,0,0
1011090269457870,0,0,0
1011090270477670,0,0,0
1011090271497870,0,0,0
1011090272517810,0,0,0
1011090273537570,0,0,0
1011090274557770,0,0,0
1011090275577570,0,0,0
1011090276597490,0,0,0
1011090277617610,0,0,0
1011090278637390,0,0,0
1011090279657650,0,0,0
1011090280677490,0,0,0
1011090281699110,0,0,0
1011090282717670,0,0,0
1011090283737470,0,0,0
1011090284757310,0,0,0
1011090285777490,0,0,0
1011090286797370,0,0,0
1011090287817630,0,0,0
1011090288837510,0,0,0
1011090289857350,0,0,0
1011090290877210,0,0,0
1011090291897250,0,0,0
1011090292917090,0,0,0
1011090293937350,0,0,0
1011090294957150,0,0,0
1011090295977290,0,0,0
1011090296997110,0,0,0
1011090298017370,0,0,0
1011090299037130,0,0,0
1011090300057370,0,0,0
1011090301077270,0,0,0
1011090302098510,0,0,0
1011090303117070,0,0,0
1011090304137210,0,0,0
1011090305157050,0,0,0
1011090306176930,0,0,0
1011090307197110,0,0,0
1011090308216490,0,0,0
1011090309234830,0,0,0
1011090310253610,0,0,0
1011090311272310,0,0,0
1011090312292430,0,0,0
1011090313312310,0,0,0
1011090314333130,0,0,0
1011090315353370,0,0,0
1011090316373170,0,0,0
1011090317447690,0,0,0
1011090318467010,0,0,0
1011090319487130,0,0,0
1011090320507370,0,0,0
1011090321527270,0,0,0
1011090322548510,0,0,0
1011090323567190,0,0,0
1011090324586990,0,0,0
1011090325606810,0,0,0
1011090326626930,0,0,0
1011090327647170,0,0,0
1011090328667010,0,0,0
1011090329686870,0,0,0
1011090330707130,0,0,0
1011090331726890,0,0,0
1011090332747010,0,0,0
1011090333766910,0,0,0
1011090334786630,0,0,0
1011090335806810,0,0,0
1011090336826990,0,0,0
1011090337846850,0,0,0
1011090338866670,0,0,0
1011090339886870,0,0,0
1011090340906670,0,0,0
1011090341926970,0,0,0
1011090342948230,0,0,0
1011090343967210,0,0,0
1011090344986930,0,0,0
1011090346006730,0,0,0
1011090347026650,0,0,0
1011090348046430,0,0,0
1011090349066610,0,0,0
1011090350086470,0,0,0
1011090351106650,0,0,0
1011090352126530,0,0,0
1011090353146770,0,0,0
1011090354166630,0,0,0
1011090355186510,0,0,0
1011090356206270,0,0,0
1011090357225510,0,0,0
1011090358244430,0,0,0
1011090359263270,0,0,0
1011090360282970,0,0,0
1011090361303170,0,0,0
1011090362323870,0,0,0
1011090363345570,0,0,0
1011090364364250,0,0,0
1011090365384010,0,0,0
1011090366403910,0,0,0
1011090367423630,0,0,0
1011090368443810,0,0,0
1011090369463990,0,0,0
1011090370483850,0,0,0
1011090371503670,0,0,0
1011090372523870,0,0,0
1011090373543670,0,0,0
1011090374563430,0,0,0
1011090375582610,0,0,0
1011090376602470,0,0,0
1011090377622650,0,0,0
1011090378642490,0,0,0
1011090379662370,0,0,0
1011090380682590,0,0,0
1011090381702490,0,0,0
1011090382722310,0,0,0
1011090383743870,0,0,0
1011090384762970,0,0,0
1011090385782190,0,0,0
1011090386802430,0,0,0
1011090387822250,0,0,0
1011090388842390,0,0,0
1011090389862210,0,0,0
1011090390882050,0,0,0
1011090391902150,0,0,0
1011090392922290,0,0,0
1011090393942170,0,0,0
1011090394962090,0,0,0
1011090395982130,0,0,0
1011090397002370,0,0,0
1011090398022170,0,0,0
1011090399041930,0,0,0
1011090400062130,0,0,0
1011090401082010,0,0,0
1011090402102210,0,0,0
1011090403121990,0,0,0
1011090404143530,0,0,0
1011090405162090,0,0,0
1011090406181870,0,0,0
1011090407201650,0,0,0
1011090408220990,0,0,0
1011090409239710,0,0,0
1011090410258450,0,0,0
1011090411277370,0,0,0
1011090412297490,0,0,0
1011090413317290,0,0,0
1011090414338250,0,0,0
1011090415358050,0,0,0
1011090416378230,0,0,0
1011090417447630,0,0,0
1011090418467450,0,0,0
1011090419487150,0,0,0
1011090420507350,0,0,0
1011090421527150,0,0,0
1011090422547250,0,0,0
1011090423567050,0,0,0
1011090424588670,0,0,0
1011090425607370,0,0,0
1011090426627170,0,0,0
1011090427647130,0,0,0
1011090428667330,0,0,0
1011090429687110,0,0,0
1011090430706970,0,0,0
1011090431727250,0,0,0
1011090432747010,0,0,0
1011090433767250,0,0,0
1011090434787090,0,0,0
1011090435807010,0,0,0
1011090436826830,0,0,0
1011090437846930,0,0,0
1011090438867170,0,0,0
1011090439887070,0,0,0
1011090440906910,0,0,0
1011090441926770,0,0,0
1011090442946950,0,0,0
1011090443966850,0,0,0
1011090444988150,0,0,0
1011090446006710,0,0,0
1011090447026990,0,0,0
1011090448046810,0,0,0
1011090449066610,0,0,0
1011090450086650,0,0,0
1011090451106850,0,0,0
1011090452126650,0,0,0
1011090453146750,0,0,0
1011090454166590,0,0,0
1011090455186850,0,0,0
1011090456206650,0,0,0
1011090457225950,0,0,0
1011090458244790,0,0,0
1011090459263110,0,0,0
1011090460283430,0,0,0
1011090461303150,0,0,0
1011090462324390,0,0,0
1011090463344130,0,0,0
1011090464363970,0,0,0
1011090465385590,0,0,0
1011090466404270,0,0,0
1011090467424070,0,0,0
1011090468443990,0,0,0
1011090469463770,0,0,0
1011090470483970,0,0,0
1011090471503630,0,0,0
1011090472523850,0,0,0
1011090473544070,0,0,0
1011090474563970,0,0,0
1011090475583790,0,0,0
1011090476603630,0,0,0
1011090477623910,0,0,0
1011090478643630,0,0,0
1011090479663810,0,0,0
1011090480683650,0,0,0
1011090481703850,0,0,0
1011090482723670,0,0,0
1011090483743870,0,0,0
1011090484763770,0,0,0
1011090485785010,0,0,0
1011090486803610,0,0,0
1011090487823850,0,0,0
1011090488843710,0,0,0
1011090489863430,0,0,0
1011090490883670,0,0,0
1011090491903510,0,0,0
1011090492923370,0,0,0
1011090493943630,0,0,0
1011090494963390,0,0,0
1011090495983510,0,0,0
1011090497003410,0,0,0
1011090498023550,0,0,0
1011090499043290,0,0,0
1011090500063450,0,0,0
1011090501083370,0,0,0
1011090502103130,0,0,0
1011090503123370,0,0,0
1011090504143170,0,0,0
1011090505163470,0,0,0
1011090506184730,0,0,0
1011090507203310,0,0,0
1011090508222590,0,0,0
1011090509240990,0,0,0
1011090510259770,0,0,0
1011090511278690,0,0,0
1011090512298890,0,0,0
1011090513319430,0,0,0
1011090514339570,0,0,0
1011090515359330,0,0,0
1011090516379430,0,0,0
1011090517442910,0,0,0
1011090518462810,0,0,0
1011090519482570,0,0,0
1011090520502770,0,0,0
1011090521522670,0,0,0
1011090522542570,0,0,0
1011090523562350,0,0,0
1011090524582570,0,0,0
1011090525602470,0,0,0
1011090526624090,0,0,0
1011090527642650,0,0,0
1011090528662410,0,0,0
1011090529682130,0,0,0
1011090530701250,0,0,0
1011090531721090,0,0,0
1011090532741350,0,0,0
1011090533761210,0,0,0
1011090534780930,0,0,0
1011090535801170,0,0,0
1011090536821010,0,0,0
1011090537840870,0,0,0
1011090538861130,0,0,0
1011090539880890,0,0,0
1011090540901010,0,0,0
1011090541920910,0,0,0
1011090542941050,0,0,0
1011090543960790,0,0,0
1011090544980950,0,0,0
1011090546000870,0,0,0
1011090547022570,0,0,0
1011090548041210,0,0,0
1011090549061090,0,0,0
1011090550080990,0,0,0
1011090551100770,0,0,0
1011090552121030,0,0,0
1011090553140890,0,0,0
1011090554160650,0,0,0
1011090555180790,0,0,0
1011090556200450,0,0,0
1011090557219710,0,0,0
1011090558238670,0,0,0
1011090559257370,0,0,0
1011090560276130,0,0,0
1011090561296330,0,0,0
1011090562316250,0,0,0
1011090563336850,0,0,0
1011090564357070,0,0,0
1011090565376970,0,0,0
1011090566396750,0,0,0
1011090567418410,0,0,0
1011090568436910,0,0,0
1011090569456630,0,0,0
1011090570476950,0,0,0
1011090571496610,0,0,0
1011090572516870,0,0,0
1011090573536630,0,0,0
1011090574556850,0,0,0
1011090575576650,0,0,0
1011090576596750,0,0,0
1011090577616590,0,0,0
1011090578636910,0,0,0
1011090579656730,0,0,0
1011090580676450,0,0,0
1011090581696670,0,0,0
1011090582716570,0,0,0
1011090583736870,0,0,0
1011090584756630,0,0,0
1011090585776390,0,0,0
1011090586796510,0,0,0
1011090587818190,0,0,0
1011090588836810,0,0,0
